node_1|node_2|edge|chunk_id
Al-Mashhūr's inability to speak English|accessing later versions of an article|deprived him of accessing later versions|3b3b38c09632660aabe8ea7a525f7dd8
mediated knowledge|knowledge|mediated knowledge refers to their own versions of what they perceive to be the West|3f09368ef9012d085d626d36f9ec9fc2
West|versions|is perceived as|90f96fd52835b0fd582bb371165e24db
Short visits|formulate a deep understanding of intellectual discussions|are limited opportunities to|4a3c29081e11b9ded24bc940736682d4
Unprecedented situations|construct their meanings|force the individual to either by analogy or invent them de novo|f887f5baedce818b0433d27e57bcfbfe
Mediated experiences of the West|short-lived interactions during these visits|tamp with the process of meaning construction and render the fresh meanings, at best, incomplete|f25c7ef6db9e53cca13577c79a51367c
Marxists|colonialists|are what inform his project the most|ec0505b02d21075c777f2825c7e3551d
Encounters with Marxists and colonialists|emotional trauma|are impacted by|8dab43e758ffb295723b086a359b2c13
West|versions|is perceived as|90f96fd52835b0fd582bb371165e24db
Short visits|formulate a deep understanding of intellectual discussions|are limited opportunities to|4a3c29081e11b9ded24bc940736682d4
Unprecedented situations|construct their meanings|force the individual to either by analogy or invent them de novo|f887f5baedce818b0433d27e57bcfbfe
Mediated experiences of the West|short-lived interactions during these visits|tamp with the process of meaning construction and render the fresh meanings, at best, incomplete|f25c7ef6db9e53cca13577c79a51367c
Marxists|colonialists|are what inform his project the most|ec0505b02d21075c777f2825c7e3551d
Encounters with Marxists and colonialists|emotional trauma|are impacted by|8dab43e758ffb295723b086a359b2c13
Al-Mashhūr|materialism|has a confrontation with|cb5e0df69baed6200d9118a6c931afda
conservativism|closed environment|impacted|37719a07c2d3aba2f1a040b0ebaad1c3
engagement with modernity|acknowledgment of limitations|does not disqualify|7f63c6917892aec2959d9c3927c65242
loss of authority|contemporary world|involves specific studies and reflections about|2a7a230667c3a03b4ce2d7a6f5adaf2a
epistemic decolonisation|presupposition that the present state of affairs is superior or irreversible|requires a serious long process to overcome|1562a2e045dd73f0906fb2581a92c16a
Al-Mashhūr's engagement|focus on political and intellectual aspects of modernity|does not place as much weight on the economic face of modernity|85564d20c36af8fa6e1d08dc9ad1a0c3
Al-Mashhūr|materialism|has a confrontation with|cb5e0df69baed6200d9118a6c931afda
conservativism|closed environment|impacted|37719a07c2d3aba2f1a040b0ebaad1c3
engagement with modernity|acknowledgment of limitations|does not disqualify|7f63c6917892aec2959d9c3927c65242
loss of authority|contemporary world|involves specific studies and reflections about|2a7a230667c3a03b4ce2d7a6f5adaf2a
epistemic decolonisation|presupposition that the present state of affairs is superior or irreversible|requires a serious long process to overcome|1562a2e045dd73f0906fb2581a92c16a
Al-Mashhūr's engagement|focus on political and intellectual aspects of modernity|does not place as much weight on the economic face of modernity|85564d20c36af8fa6e1d08dc9ad1a0c3
capitalist West|eastern communist regimes|compared for their policies to control and break societies|9ae9b6619c5d8278453e3f083bcf11b3
Muslims|dinār and dirham|blamed for being slaves of|01887f9f67a1844e464462f6060df6fd
Al-Mashhūr|capitalist West|blames for controlling and breaking societies through merciless capitalism|f5c484e30f4e141697d1fc1da36e4daf
Al-Mashhūr|eastern communist regimes|blames for controlling and breaking societies through chaotic communism|8739181f86870edfaf868d677a88a7c4
capitalism|wealth|unparalleled engine of|e1ad717c3329572b3cdc06e37972f463
capitalist West|eastern communist regimes|compared for their policies to control and break societies|9ae9b6619c5d8278453e3f083bcf11b3
Muslims|dinār and dirham|blamed for being slaves of|01887f9f67a1844e464462f6060df6fd
Al-Mashhūr|capitalist West|blames for controlling and breaking societies through merciless capitalism|f5c484e30f4e141697d1fc1da36e4daf
Al-Mashhūr|eastern communist regimes|blames for controlling and breaking societies through chaotic communism|8739181f86870edfaf868d677a88a7c4
capitalism|wealth|unparalleled engine of|e1ad717c3329572b3cdc06e37972f463
Capitalism|Tradition|capitalism serves as a powerful solvent of tradition|dd5adc8a96731739e6879b525f7bfc51
Capitalism|Ascetic values|capitalism replaces ascetic values with mass production and mass consumption, evacuating sacredness from material objects and social relationships|073a70e8fe68542f95c037200af69bee
Commodification|Enchantment|commodification disenchantes the world and man|4ee0feee1aece4ce20245270db977e19
Capitalism|Guild structure|the spread of capitalism brings an end to the guild structure|1248c584149a57a0e622741ca92e92b5
Capitalism|Social structure|capitalism changes the shape of the social structure by fusing new strata into society, specifically in the Middle East|7cb5cc7ce7763d74ec2afcfc9fb60135
Decolonial focus|Conservative project|Al-Mashhūr's pragmatic conservative project has a decolonial focus|0024a258ceb9afa6e032bf4f60cc5f7f
Alternatives|Renewed methods|the project resorts to alternatives and renewed methods to deliver transmitted frameworks|f7ad761af0285d5470cad6ccd1c642f9
Capitalism|Tradition|capitalism serves as a powerful solvent of tradition|dd5adc8a96731739e6879b525f7bfc51
Capitalism|Ascetic values|capitalism replaces ascetic values with mass production and mass consumption, evacuating sacredness from material objects and social relationships|073a70e8fe68542f95c037200af69bee
Commodification|Enchantment|commodification disenchantes the world and man|4ee0feee1aece4ce20245270db977e19
Capitalism|Guild structure|the spread of capitalism brings an end to the guild structure|1248c584149a57a0e622741ca92e92b5
Capitalism|Social structure|capitalism changes the shape of the social structure by fusing new strata into society, specifically in the Middle East|7cb5cc7ce7763d74ec2afcfc9fb60135
Decolonial focus|Conservative project|Al-Mashhūr's pragmatic conservative project has a decolonial focus|0024a258ceb9afa6e032bf4f60cc5f7f
Alternatives|Renewed methods|the project resorts to alternatives and renewed methods to deliver transmitted frameworks|f7ad761af0285d5470cad6ccd1c642f9
modernity|unfinished project|Modernity can be described as an unfinished project|6963089ef133bb1ff0ec4beb73c8f1cb
tradition|four-components structure|The tradition is expanded to a four-components structure|7dd909cad5d69a9aa08ea78b890c3433
tradition|decolonise itself|The tradition decolonises itself and proves its relevance and continuity|5355c5045093cac6522c63233dafa3bf
Al-Mashhūr|Western language|Al-Mashhūr's inability to speak a Western language limits his choices of areas to engage with|016a615a5d636cd8b4533f787a787377
post-colonial Muslim world|criticise modernity|There are few attempts in the post-colonial Muslim world to criticise modernity from within the tradition|42b0494773cb99a96cc0b58991c36206
Al-Attas'|modernism|Al-Attas' has received much discussion as a criticism of modernity|f03f864e0910e11b8c62a5da8d10e98c
modernity|unfinished project|Modernity can be described as an unfinished project|6963089ef133bb1ff0ec4beb73c8f1cb
tradition|four-components structure|The tradition is expanded to a four-components structure|7dd909cad5d69a9aa08ea78b890c3433
tradition|decolonise itself|The tradition decolonises itself and proves its relevance and continuity|5355c5045093cac6522c63233dafa3bf
Al-Mashhūr|Western language|Al-Mashhūr's inability to speak a Western language limits his choices of areas to engage with|016a615a5d636cd8b4533f787a787377
post-colonial Muslim world|criticise modernity|There are few attempts in the post-colonial Muslim world to criticise modernity from within the tradition|42b0494773cb99a96cc0b58991c36206
Al-Attas'|modernism|Al-Attas' has received much discussion as a criticism of modernity|f03f864e0910e11b8c62a5da8d10e98c
project|philosophy|proposes that a response to modernity should start with serious thinking about and understanding of its philosophy|898111539bba36f3e2b3fcc61a0b603b
scholars|Islamic tradition|well-trained in both Islamic tradition and modern philosophy|5cdb1f47d655ce5535d4d61ea0c7d726
conservative upbringing|limited access|deprive him of that full philosophical engagement|08fa4baac5bc0c27dda1021c4a448225
traditional scholars’ engagement with modernity|obstructionist|features traditional scholars’ engagement with modernity as obstructionist, rejectionist or nostalgic|c54a66fc4fffb3117ed354c3bec29a21
Al-Mashhūr’s project|taming modernity|an attempt to see the tiger of modernity tamed, less arbitrary, less vicious with Muslims feeling no tension between their faith and their modern life|aa8ee4e9ca75bd74b571482b72e0da90
modernity|Muslim world|upon which modernity was founded and carried to the Muslim world|d0a217098b8b9f59f9c8387ea0e2cb68
project|philosophy|proposes that a response to modernity should start with serious thinking about and understanding of its philosophy|898111539bba36f3e2b3fcc61a0b603b
scholars|Islamic tradition|well-trained in both Islamic tradition and modern philosophy|5cdb1f47d655ce5535d4d61ea0c7d726
conservative upbringing|limited access|deprive him of that full philosophical engagement|08fa4baac5bc0c27dda1021c4a448225
traditional scholars’ engagement with modernity|obstructionist|features traditional scholars’ engagement with modernity as obstructionist, rejectionist or nostalgic|c54a66fc4fffb3117ed354c3bec29a21
Al-Mashhūr’s project|taming modernity|an attempt to see the tiger of modernity tamed, less arbitrary, less vicious with Muslims feeling no tension between their faith and their modern life|aa8ee4e9ca75bd74b571482b72e0da90
modernity|Muslim world|upon which modernity was founded and carried to the Muslim world|d0a217098b8b9f59f9c8387ea0e2cb68
Muslim world|traditional scholars|can intersect|0d1cf64698f4c62771f645aaa07582dc
thesis|Al-Mashhūr|mentioned names and responses to modernity|733a5f17186f75ccfa25da1e6335b9bc
scope of this thesis|depth|focus is on depth which can later be utilised for breadth|321ff002ecffa2cd2761b8b2c20c28f1
Muslim world|traditional scholars|can intersect|0d1cf64698f4c62771f645aaa07582dc
thesis|Al-Mashhūr|mentioned names and responses to modernity|733a5f17186f75ccfa25da1e6335b9bc
scope of this thesis|depth|focus is on depth which can later be utilised for breadth|321ff002ecffa2cd2761b8b2c20c28f1
239||Single numeric identifier representing a unique code or reference|239f943e05876c6b6f8b8b275bebafee
239||Single numeric identifier representing a unique code or reference|239f943e05876c6b6f8b8b275bebafee
Islamic studies|Modernisation|The thesis discusses implications of findings on Islamic studies and academic studies of Muslim responses to modernity.|a7becfd72520173381f33094ee2628f5
Research questions|Findings|The chapter presents the research questions and offers concluding analysis and answers through the findings in the body of the thesis.|62f616366d5caa3c3c31e18043c29762
Limitations|Strengths|The chapter highlights the limitations and strengths of this research before suggesting directions for future studies that can benefit from the current thesis and build on its findings.|a29136a70a0c87e2f864cbc23f33f33f
Tasks achieved|Contribution to knowledge|The thesis affirms the tasks achieved and its contribution to knowledge in this concluding chapter.|4214d488611e83b277d82515e40a8d52
Traditional Muslim responses|Modernity|The thesis poses an overarching question on the shape of traditional Muslim responses to modernity in post-colonial Muslim world.|5e1a5ce0506dfd35841cbe7f466195eb
Al-Mashhūr's response|Modernity|The thesis asks three essential questions about Al-Mashhūr's response to modernity, which are needed to answer the overarching question.|c5b44599555115a548fa6f0ad92ce1e2
Islamic studies|Modernisation|The thesis discusses implications of findings on Islamic studies and academic studies of Muslim responses to modernity.|a7becfd72520173381f33094ee2628f5
